 time            v(Ain)          v(COMPout)     
 1.73525000e-05  5.15625000e-01  1.79875233e+00 
 1.73535000e-05  5.15625000e-01  1.79876659e+00 
 1.73545000e-05  5.15625000e-01  1.79878837e+00 
 1.73555000e-05  5.15625000e-01  1.79880180e+00 
 1.73565000e-05  5.15625000e-01  1.79882242e+00 
 1.73575000e-05  5.15625000e-01  1.79883509e+00 
 1.73585000e-05  5.15625000e-01  1.79885464e+00 
 1.73595000e-05  5.15625000e-01  1.79886662e+00 
 1.73605000e-05  5.15625000e-01  1.79888518e+00 
 1.73615000e-05  5.15625000e-01  1.79889652e+00 
 1.73625000e-05  5.15625000e-01  1.79891416e+00 
 1.73635000e-05  5.15625000e-01  1.79892492e+00 
 1.73645000e-05  5.15625000e-01  1.79894169e+00 
 1.73655000e-05  5.15625000e-01  1.79895192e+00 
 1.73665000e-05  5.15625000e-01  1.79896789e+00 
 1.73675000e-05  5.15625000e-01  1.79897762e+00 
 1.73685000e-05  5.15625000e-01  1.79899284e+00 
 1.73695000e-05  5.15625000e-01  1.79900212e+00 
 1.73705000e-05  5.15625000e-01  1.79901664e+00 
 1.73715000e-05  5.15625000e-01  1.79902549e+00 
 1.73725000e-05  5.15625000e-01  1.79903935e+00 
 1.73735000e-05  5.15625000e-01  1.79904781e+00 
 1.73745000e-05  5.15625000e-01  1.79906106e+00 
 1.73755000e-05  5.15625000e-01  1.79906916e+00 
 1.73765000e-05  5.15625000e-01  1.79908182e+00 
 1.73775000e-05  5.15625000e-01  1.79908958e+00 
 1.73785000e-05  5.15625000e-01  1.79910170e+00 
 1.73795000e-05  5.15625000e-01  1.79910915e+00 
 1.73805000e-05  5.15625000e-01  1.79912076e+00 
 1.73815000e-05  5.15625000e-01  1.79912790e+00 
 1.73825000e-05  5.15625000e-01  1.79913903e+00 
 1.73835000e-05  5.15625000e-01  1.79914590e+00 
 1.73845000e-05  5.15625000e-01  1.79915657e+00 
 1.73855000e-05  5.15625000e-01  1.79916318e+00 
 1.73865000e-05  5.15625000e-01  1.79917342e+00 
 1.73875000e-05  5.15625000e-01  1.79917979e+00 
 1.73885000e-05  5.15625000e-01  1.79918962e+00 
 1.73895000e-05  5.15625000e-01  1.79919577e+00 
 1.73905000e-05  5.15625000e-01  1.79920521e+00 
 1.73915000e-05  5.15625000e-01  1.79921114e+00 
 1.73925000e-05  5.15625000e-01  1.79922022e+00 
 1.73935000e-05  5.15625000e-01  1.79922595e+00 
 1.73945000e-05  5.15625000e-01  1.79923469e+00 
 1.73955000e-05  5.15625000e-01  1.79924022e+00 
 1.73965000e-05  5.15625000e-01  1.79924863e+00 
 1.73975000e-05  5.15625000e-01  1.79925399e+00 
 1.73985000e-05  5.15625000e-01  1.79926209e+00 
 1.73995000e-05  5.15625000e-01  1.79926727e+00 
 1.74005000e-05  5.15625000e-01  1.79927507e+00 
 1.74015000e-05  5.15625000e-01  1.79928010e+00 
 1.74025000e-05  5.15625000e-01  1.79928762e+00 
 1.74035000e-05  5.15625000e-01  1.79929249e+00 
 1.74045000e-05  5.15625000e-01  1.79929974e+00 
 1.74055000e-05  5.15625000e-01  1.79930447e+00 
 1.74065000e-05  5.15625000e-01  1.79931147e+00 
 1.74075000e-05  5.15625000e-01  1.79931606e+00 
 1.74085000e-05  5.15625000e-01  1.79932281e+00 
 1.74095000e-05  5.15625000e-01  1.79932727e+00 
 1.74105000e-05  5.15625000e-01  1.79933380e+00 
 1.74115000e-05  5.15625000e-01  1.79933813e+00 
 1.74125000e-05  5.15625000e-01  1.79934444e+00 
 1.74135000e-05  5.15625000e-01  1.79934865e+00 
 1.74145000e-05  5.15625000e-01  1.79935474e+00 
 1.74155000e-05  5.15625000e-01  1.79935884e+00 
 1.74165000e-05  5.15625000e-01  1.79936474e+00 
 1.74175000e-05  5.15625000e-01  1.79936873e+00 
 1.74185000e-05  5.15625000e-01  1.79937443e+00 
 1.74195000e-05  5.15625000e-01  1.79937832e+00 
 1.74205000e-05  5.15625000e-01  1.79938384e+00 
 1.74215000e-05  5.15625000e-01  1.79938763e+00 
 1.74225000e-05  5.15625000e-01  1.79939297e+00 
 1.74235000e-05  5.15625000e-01  1.79939666e+00 
 1.74245000e-05  5.15625000e-01  1.79940184e+00 
 1.74255000e-05  5.15625000e-01  1.79940544e+00 
 1.74265000e-05  5.15625000e-01  1.79941046e+00 
 1.74275000e-05  5.15625000e-01  1.79941397e+00 
 1.74285000e-05  5.15625000e-01  1.79941884e+00 
 1.74295000e-05  5.15625000e-01  1.79942227e+00 
 1.74305000e-05  5.15625000e-01  1.79942699e+00 
 1.74315000e-05  5.15625000e-01  1.79943033e+00 
 1.74325000e-05  5.15625000e-01  1.79943489e+00 
 1.74335000e-05  5.15625000e-01  1.79943816e+00 
 1.74345000e-05  5.15625000e-01  1.79944260e+00 
 1.74355000e-05  5.15625000e-01  1.79944580e+00 
 1.74365000e-05  5.15625000e-01  1.79945011e+00 
 1.74375000e-05  5.15625000e-01  1.79945323e+00 
 1.74385000e-05  5.15625000e-01  1.79945742e+00 
 1.74395000e-05  5.15625000e-01  1.79946047e+00 
 1.74405000e-05  5.15625000e-01  1.79946454e+00 
 1.74415000e-05  5.15625000e-01  1.79946753e+00 
 1.74425000e-05  5.15625000e-01  1.79947148e+00 
 1.74435000e-05  5.15625000e-01  1.79947440e+00 
 1.74445000e-05  5.15625000e-01  1.79947825e+00 
 1.74455000e-05  5.15625000e-01  1.79948110e+00 
 1.74465000e-05  5.15625000e-01  1.79948484e+00 
 1.74475000e-05  5.15625000e-01  1.79948764e+00 
 1.74485000e-05  5.15625000e-01  1.79949128e+00 
 1.74495000e-05  5.15625000e-01  1.79949402e+00 
 1.74505000e-05  5.15625000e-01  1.79949755e+00 
 1.74515000e-05  5.15625000e-01  1.79950024e+00 
 1.74525000e-05  5.15625000e-01  1.79950368e+00 
 1.74535000e-05  5.15625000e-01  1.79950631e+00 
 1.74545000e-05  5.15625000e-01  1.79950966e+00 
 1.74555000e-05  5.15625000e-01  1.79951224e+00 
 1.74565000e-05  5.15625000e-01  1.79951550e+00 
 1.74575000e-05  5.15625000e-01  1.79951803e+00 
 1.74585000e-05  5.15625000e-01  1.79952121e+00 
 1.74595000e-05  5.15625000e-01  1.79952368e+00 
 1.74605000e-05  5.15625000e-01  1.79952678e+00 
 1.74615000e-05  5.15625000e-01  1.79952921e+00 
 1.74625000e-05  5.15625000e-01  1.79953223e+00 
 1.74635000e-05  5.15625000e-01  1.79953461e+00 
 1.74645000e-05  5.15625000e-01  1.79953756e+00 
 1.74655000e-05  5.15625000e-01  1.79953989e+00 
 1.74665000e-05  5.15625000e-01  1.79954276e+00 
 1.74675000e-05  5.15625000e-01  1.79954505e+00 
 1.74685000e-05  5.15625000e-01  1.79954786e+00 
 1.74695000e-05  5.15625000e-01  1.79955010e+00 
 1.74705000e-05  5.15625000e-01  1.79955284e+00 
 1.74715000e-05  5.15625000e-01  1.79955504e+00 
 1.74725000e-05  5.15625000e-01  1.79955771e+00 
 1.74735000e-05  5.15625000e-01  1.79955988e+00 
 1.74745000e-05  5.15625000e-01  1.79956249e+00 
 1.74755000e-05  5.15625000e-01  1.79956461e+00 
 1.74765000e-05  5.15625000e-01  1.79956716e+00 
 1.74775000e-05  5.15625000e-01  1.79956924e+00 
 1.74785000e-05  5.15625000e-01  1.79957173e+00 
 1.74795000e-05  5.15625000e-01  1.79957378e+00 
 1.74805000e-05  5.15625000e-01  1.79957621e+00 
 1.74815000e-05  5.15625000e-01  1.79957822e+00 
 1.74825000e-05  5.15625000e-01  1.79958060e+00 
 1.74835000e-05  5.15625000e-01  1.79958258e+00 
 1.74845000e-05  5.15625000e-01  1.79958490e+00 
 1.74855000e-05  5.15625000e-01  1.79958684e+00 
 1.74865000e-05  5.15625000e-01  1.79958911e+00 
 1.74875000e-05  5.15625000e-01  1.79959102e+00 
 1.74885000e-05  5.15625000e-01  1.79959324e+00 
 1.74895000e-05  5.15625000e-01  1.79959512e+00 
 1.74905000e-05  5.15625000e-01  1.79959729e+00 
 1.74915000e-05  5.15625000e-01  1.79959913e+00 
 1.74925000e-05  5.15625000e-01  1.79960126e+00 
 1.74935000e-05  5.15625000e-01  1.79960307e+00 
 1.74945000e-05  5.15625000e-01  1.79960516e+00 
 1.74955000e-05  5.15625000e-01  1.79960694e+00 
 1.74965000e-05  5.15625000e-01  1.79960898e+00 
 1.74975000e-05  5.15625000e-01  1.79961073e+00 
 1.74985000e-05  5.15625000e-01  1.79961273e+00 
 1.74995000e-05  5.15625000e-01  1.79961445e+00 
 1.75005000e-05  5.15625000e-01  1.79961640e+00 
 1.75015000e-05  5.15625000e-01  1.79961810e+00 
 1.75025000e-05  5.15625000e-01  1.79962001e+00 
 1.75035000e-05  5.15625000e-01  1.79962168e+00 
 1.75045000e-05  5.15625000e-01  1.79962355e+00 
 1.75055000e-05  5.15625000e-01  1.79962520e+00 
 1.75065000e-05  5.15625000e-01  1.79962703e+00 
 1.75075000e-05  5.15625000e-01  1.79962865e+00 
 1.75085000e-05  5.15625000e-01  1.79963045e+00 
 1.75095000e-05  5.15625000e-01  1.79963204e+00 
 1.75105000e-05  5.15625000e-01  1.79963380e+00 
 1.75115000e-05  5.15625000e-01  1.79963536e+00 
 1.75125000e-05  5.15625000e-01  1.79963710e+00 
 1.75135000e-05  5.15625000e-01  1.79963863e+00 
 1.75145000e-05  5.15625000e-01  1.79964033e+00 
 1.75155000e-05  5.15625000e-01  1.79964185e+00 
 1.75165000e-05  5.15625000e-01  1.79964351e+00 
 1.75175000e-05  5.15625000e-01  1.79964500e+00 
 1.75185000e-05  5.15625000e-01  1.79964664e+00 
 1.75195000e-05  5.15625000e-01  1.79964810e+00 
 1.75205000e-05  5.15625000e-01  1.79964971e+00 
 1.75215000e-05  5.15625000e-01  1.79965115e+00 
 1.75225000e-05  5.15625000e-01  1.79965273e+00 
 1.75235000e-05  5.15625000e-01  1.79965415e+00 
 1.75245000e-05  5.15625000e-01  1.79965569e+00 
 1.75255000e-05  5.15625000e-01  1.79965710e+00 
 1.75265000e-05  5.15625000e-01  1.79965861e+00 
 1.75275000e-05  5.15625000e-01  1.79965999e+00 
 1.75285000e-05  5.15625000e-01  1.79966148e+00 
 1.75295000e-05  5.15625000e-01  1.79966284e+00 
 1.75305000e-05  5.15625000e-01  1.79966431e+00 
 1.75315000e-05  5.15625000e-01  1.79966564e+00 
 1.75325000e-05  5.15625000e-01  1.79966708e+00 
 1.75335000e-05  5.15625000e-01  1.79966840e+00 
 1.75345000e-05  5.15625000e-01  1.79966981e+00 
 1.75355000e-05  5.15625000e-01  1.79967111e+00 
 1.75365000e-05  5.15625000e-01  1.79967250e+00 
 1.75375000e-05  5.15625000e-01  1.79967378e+00 
 1.75385000e-05  5.15625000e-01  1.79967515e+00 
 1.75395000e-05  5.15625000e-01  1.79967641e+00 
 1.75405000e-05  5.15625000e-01  1.79967775e+00 
 1.75415000e-05  5.15625000e-01  1.79967899e+00 
 1.75425000e-05  5.15625000e-01  1.79968031e+00 
 1.75435000e-05  5.15625000e-01  1.79968154e+00 
 1.75445000e-05  5.15625000e-01  1.79968283e+00 
 1.75455000e-05  5.15625000e-01  1.79968404e+00 
 1.75465000e-05  5.15625000e-01  1.79968532e+00 
 1.75475000e-05  5.15625000e-01  1.79968651e+00 
 1.75485000e-05  5.15625000e-01  1.79968776e+00 
 1.75495000e-05  5.15625000e-01  1.79968894e+00 
 1.75505000e-05  5.15625000e-01  1.79969017e+00 
 1.75515000e-05  5.15625000e-01  1.79969133e+00 
 1.75525000e-05  5.15625000e-01  1.79969254e+00 
 1.75535000e-05  5.15625000e-01  1.79969368e+00 
 1.75545000e-05  5.15625000e-01  1.79969488e+00 
 1.75555000e-05  5.15625000e-01  1.79969600e+00 
 1.75565000e-05  5.15625000e-01  1.79969718e+00 
 1.75575000e-05  5.15625000e-01  1.79969829e+00 
 1.75585000e-05  5.15625000e-01  1.79969945e+00 
 1.75595000e-05  5.15625000e-01  1.79970054e+00 
 1.75605000e-05  5.15625000e-01  1.79970168e+00 
 1.75615000e-05  5.15625000e-01  1.79970276e+00 
 1.75625000e-05  5.15625000e-01  1.79970388e+00 
 1.75635000e-05  5.15625000e-01  1.79970494e+00 
 1.75645000e-05  5.15625000e-01  1.79970605e+00 
 1.75655000e-05  5.15625000e-01  1.79970710e+00 
 1.75665000e-05  5.15625000e-01  1.79970819e+00 
 1.75675000e-05  5.15625000e-01  1.79970922e+00 
 1.75685000e-05  5.15625000e-01  1.79971030e+00 
 1.75695000e-05  5.15625000e-01  1.79971132e+00 
 1.75705000e-05  5.15625000e-01  1.79971237e+00 
 1.75715000e-05  5.15625000e-01  1.79971338e+00 
 1.75725000e-05  5.15625000e-01  1.79971442e+00 
 1.75735000e-05  5.15625000e-01  1.79971542e+00 
 1.75745000e-05  5.15625000e-01  1.79971644e+00 
 1.75755000e-05  5.15625000e-01  1.79971742e+00 
 1.75765000e-05  5.15625000e-01  1.79971843e+00 
 1.75775000e-05  5.15625000e-01  1.79971940e+00 
 1.75785000e-05  5.15625000e-01  1.79972040e+00 
 1.75795000e-05  5.15625000e-01  1.79972135e+00 
 1.75805000e-05  5.15625000e-01  1.79972234e+00 
 1.75815000e-05  5.15625000e-01  1.79972328e+00 
 1.75825000e-05  5.15625000e-01  1.79972425e+00 
 1.75835000e-05  5.15625000e-01  1.79972518e+00 
 1.75845000e-05  5.15625000e-01  1.79972613e+00 
 1.75855000e-05  5.15625000e-01  1.79972705e+00 
 1.75865000e-05  5.15625000e-01  1.79972799e+00 
 1.75875000e-05  5.15625000e-01  1.79972890e+00 
 1.75885000e-05  5.15625000e-01  1.79972983e+00 
 1.75895000e-05  5.15625000e-01  1.79973072e+00 
 1.75905000e-05  5.15625000e-01  1.79973164e+00 
 1.75915000e-05  5.15625000e-01  1.79973252e+00 
 1.75925000e-05  5.15625000e-01  1.79973343e+00 
 1.75935000e-05  5.15625000e-01  1.79973430e+00 
 1.75945000e-05  5.15625000e-01  1.79973519e+00 
 1.75955000e-05  5.15625000e-01  1.79973605e+00 
 1.75965000e-05  5.15625000e-01  1.79973693e+00 
 1.75975000e-05  5.15625000e-01  1.79973778e+00 
 1.75985000e-05  5.15625000e-01  1.79973865e+00 
 1.75995000e-05  5.15625000e-01  1.79973949e+00 
 1.76005000e-05  5.15625000e-01  1.79974034e+00 
 1.76015000e-05  5.15625000e-01  1.79974118e+00 
 1.76025000e-05  5.15625000e-01  1.79974202e+00 
 1.76035000e-05  5.15625000e-01  1.79974284e+00 
 1.76045000e-05  5.15625000e-01  1.79974367e+00 
 1.76055000e-05  5.15625000e-01  1.79974448e+00 
 1.76065000e-05  5.15625000e-01  1.79974531e+00 
 1.76075000e-05  5.15625000e-01  1.79974611e+00 
 1.76085000e-05  5.15625000e-01  1.79974692e+00 
 1.76095000e-05  5.15625000e-01  1.79974771e+00 
 1.76105000e-05  5.15625000e-01  1.79974851e+00 
 1.76115000e-05  5.15625000e-01  1.79974929e+00 
 1.76125000e-05  5.15625000e-01  1.79975008e+00 
 1.76135000e-05  5.15625000e-01  1.79975086e+00 
 1.76145000e-05  5.15625000e-01  1.79975163e+00 
 1.76155000e-05  5.15625000e-01  1.79975240e+00 
 1.76165000e-05  5.15625000e-01  1.79975317e+00 
 1.76175000e-05  5.15625000e-01  1.79975392e+00 
 1.76185000e-05  5.15625000e-01  1.79975468e+00 
 1.76195000e-05  5.15625000e-01  1.79975543e+00 
 1.76205000e-05  5.15625000e-01  1.79975618e+00 
 1.76215000e-05  5.15625000e-01  1.79975692e+00 
 1.76225000e-05  5.15625000e-01  1.79975766e+00 
 1.76235000e-05  5.15625000e-01  1.79975839e+00 
 1.76245000e-05  5.15625000e-01  1.79975912e+00 
 1.76255000e-05  5.15625000e-01  1.79975984e+00 
 1.76265000e-05  5.15625000e-01  1.79976057e+00 
 1.76275000e-05  5.15625000e-01  1.79976128e+00 
 1.76285000e-05  5.15625000e-01  1.79976199e+00 
 1.76295000e-05  5.15625000e-01  1.79976270e+00 
 1.76305000e-05  5.15625000e-01  1.79976340e+00 
 1.76315000e-05  5.15625000e-01  1.79976410e+00 
 1.76325000e-05  5.15625000e-01  1.79976480e+00 
 1.76335000e-05  5.15625000e-01  1.79976549e+00 
 1.76345000e-05  5.15625000e-01  1.79976618e+00 
 1.76355000e-05  5.15625000e-01  1.79976686e+00 
 1.76365000e-05  5.15625000e-01  1.79976754e+00 
 1.76375000e-05  5.15625000e-01  1.79976821e+00 
 1.76385000e-05  5.15625000e-01  1.79976888e+00 
 1.76395000e-05  5.15625000e-01  1.79976955e+00 
 1.76405000e-05  5.15625000e-01  1.79977022e+00 
 1.76415000e-05  5.15625000e-01  1.79977087e+00 
 1.76425000e-05  5.15625000e-01  1.79977153e+00 
 1.76435000e-05  5.15625000e-01  1.79977218e+00 
 1.76445000e-05  5.15625000e-01  1.79977283e+00 
 1.76455000e-05  5.15625000e-01  1.79977348e+00 
 1.76465000e-05  5.15625000e-01  1.79977412e+00 
 1.76475000e-05  5.15625000e-01  1.79977476e+00 
 1.76485000e-05  5.15625000e-01  1.79977539e+00 
 1.76495000e-05  5.15625000e-01  1.79977602e+00 
 1.76505000e-05  5.15625000e-01  1.79977665e+00 
 1.76515000e-05  5.15625000e-01  1.79977727e+00 
 1.76525000e-05  5.15625000e-01  1.79977789e+00 
 1.76535000e-05  5.15625000e-01  1.79977851e+00 
 1.76545000e-05  5.15625000e-01  1.79977912e+00 
 1.76555000e-05  5.15625000e-01  1.79977974e+00 
 1.76565000e-05  5.15625000e-01  1.79978034e+00 
 1.76575000e-05  5.15625000e-01  1.79978095e+00 
 1.76585000e-05  5.15625000e-01  1.79978155e+00 
 1.76595000e-05  5.15625000e-01  1.79978214e+00 
 1.76605000e-05  5.15625000e-01  1.79978274e+00 
 1.76615000e-05  5.15625000e-01  1.79978333e+00 
 1.76625000e-05  5.15625000e-01  1.79978391e+00 
 1.76635000e-05  5.15625000e-01  1.79978450e+00 
 1.76645000e-05  5.15625000e-01  1.79978508e+00 
 1.76655000e-05  5.15625000e-01  1.79978566e+00 
 1.76665000e-05  5.15625000e-01  1.79978623e+00 
 1.76675000e-05  5.15625000e-01  1.79978681e+00 
 1.76685000e-05  5.15625000e-01  1.79978737e+00 
 1.76695000e-05  5.15625000e-01  1.79978794e+00 
 1.76705000e-05  5.15625000e-01  1.79978850e+00 
 1.76715000e-05  5.15625000e-01  1.79978907e+00 
 1.76725000e-05  5.15625000e-01  1.79978962e+00 
 1.76735000e-05  5.15625000e-01  1.79979018e+00 
 1.76745000e-05  5.15625000e-01  1.79979073e+00 
 1.76755000e-05  5.15625000e-01  1.79979128e+00 
 1.76765000e-05  5.15625000e-01  1.79979182e+00 
 1.76775000e-05  5.15625000e-01  1.79979237e+00 
 1.76785000e-05  5.15625000e-01  1.79979290e+00 
 1.76795000e-05  5.15625000e-01  1.79979344e+00 
 1.76805000e-05  5.15625000e-01  1.79979398e+00 
 1.76815000e-05  5.15625000e-01  1.79979451e+00 
 1.76825000e-05  5.15625000e-01  1.79979504e+00 
 1.76835000e-05  5.15625000e-01  1.79979557e+00 
 1.76845000e-05  5.15625000e-01  1.79979609e+00 
 1.76855000e-05  5.15625000e-01  1.79979661e+00 
 1.76865000e-05  5.15625000e-01  1.79979713e+00 
 1.76875000e-05  5.15625000e-01  1.79979764e+00 
 1.76885000e-05  5.15625000e-01  1.79979816e+00 
 1.76895000e-05  5.15625000e-01  1.79979867e+00 
 1.76905000e-05  5.15625000e-01  1.79979917e+00 
 1.76915000e-05  5.15625000e-01  1.79979968e+00 
 1.76925000e-05  5.15625000e-01  1.79980018e+00 
 1.76935000e-05  5.15625000e-01  1.79980069e+00 
 1.76945000e-05  5.15625000e-01  1.79980118e+00 
 1.76955000e-05  5.15625000e-01  1.79980168e+00 
 1.76965000e-05  5.15625000e-01  1.79980217e+00 
 1.76975000e-05  5.15625000e-01  1.79980266e+00 
 1.76985000e-05  5.15625000e-01  1.79980315e+00 
 1.76995000e-05  5.15625000e-01  1.79980364e+00 
 1.77005000e-05  5.15625000e-01  1.79980412e+00 
 1.77015000e-05  5.15625000e-01  1.79980460e+00 
 1.77025000e-05  5.15625000e-01  1.79980508e+00 
 1.77035000e-05  5.15625000e-01  1.79980556e+00 
 1.77045000e-05  5.15625000e-01  1.79980603e+00 
 1.77055000e-05  5.15625000e-01  1.79980651e+00 
 1.77065000e-05  5.15625000e-01  1.79980697e+00 
 1.77075000e-05  5.15625000e-01  1.79980744e+00 
 1.77085000e-05  5.15625000e-01  1.79980791e+00 
 1.77095000e-05  5.15625000e-01  1.79980837e+00 
 1.77105000e-05  5.15625000e-01  1.79980883e+00 
 1.77115000e-05  5.15625000e-01  1.79980929e+00 
 1.77125000e-05  5.15625000e-01  1.79980974e+00 
 1.77135000e-05  5.15625000e-01  1.79981020e+00 
 1.77145000e-05  5.15625000e-01  1.79981065e+00 
 1.77155000e-05  5.15625000e-01  1.79981110e+00 
 1.77165000e-05  5.15625000e-01  1.79981155e+00 
 1.77175000e-05  5.15625000e-01  1.79981200e+00 
 1.77185000e-05  5.15625000e-01  1.79981244e+00 
 1.77195000e-05  5.15625000e-01  1.79981288e+00 
 1.77205000e-05  5.15625000e-01  1.79981332e+00 
 1.77215000e-05  5.15625000e-01  1.79981376e+00 
 1.77225000e-05  5.15625000e-01  1.79981419e+00 
 1.77235000e-05  5.15625000e-01  1.79981463e+00 
 1.77245000e-05  5.15625000e-01  1.79981506e+00 
 1.77255000e-05  5.15625000e-01  1.79981549e+00 
 1.77265000e-05  5.15625000e-01  1.79981592e+00 
 1.77275000e-05  5.15625000e-01  1.79981634e+00 
 1.77285000e-05  5.15625000e-01  1.79981676e+00 
 1.77295000e-05  5.15625000e-01  1.79981719e+00 
 1.77305000e-05  5.15625000e-01  1.79981761e+00 
 1.77315000e-05  5.15625000e-01  1.79981803e+00 
 1.77325000e-05  5.15625000e-01  1.79981844e+00 
 1.77335000e-05  5.15625000e-01  1.79981886e+00 
 1.77345000e-05  5.15625000e-01  1.79981927e+00 
 1.77355000e-05  5.15625000e-01  1.79981968e+00 
 1.77365000e-05  5.15625000e-01  1.79982009e+00 
 1.77375000e-05  5.15625000e-01  1.79982050e+00 
 1.77385000e-05  5.15625000e-01  1.79982090e+00 
 1.77395000e-05  5.15625000e-01  1.79982130e+00 
 1.77405000e-05  5.15625000e-01  1.79982170e+00 
 1.77415000e-05  5.15625000e-01  1.79982210e+00 
 1.77425000e-05  5.15625000e-01  1.79982250e+00 
 1.77435000e-05  5.15625000e-01  1.79982290e+00 
 1.77445000e-05  5.15625000e-01  1.79982329e+00 
 1.77455000e-05  5.15625000e-01  1.79982369e+00 
 1.77465000e-05  5.15625000e-01  1.79982407e+00 
 1.77475000e-05  5.15625000e-01  1.79982447e+00 
 1.77485000e-05  5.15625000e-01  1.79982485e+00 
 1.77495000e-05  5.15625000e-01  1.79982524e+00 
 1.77505000e-05  5.15625000e-01  1.79982562e+00 
 1.77515000e-05  5.15625000e-01  1.79982601e+00 
 1.77525000e-05  5.15625000e-01  1.79982638e+00 
 1.77535000e-05  5.15625000e-01  1.79982677e+00 
 1.77545000e-05  5.15625000e-01  1.79982714e+00 
 1.77555000e-05  5.15625000e-01  1.79982752e+00 
 1.77565000e-05  5.15625000e-01  1.79982789e+00 
 1.77575000e-05  5.15625000e-01  1.79982827e+00 
 1.77585000e-05  5.15625000e-01  1.79982863e+00 
 1.77595000e-05  5.15625000e-01  1.79982901e+00 
 1.77605000e-05  5.15625000e-01  1.79982937e+00 
 1.77615000e-05  5.15625000e-01  1.79982974e+00 
 1.77625000e-05  5.15625000e-01  1.79983010e+00 
 1.77635000e-05  5.15625000e-01  1.79983047e+00 
 1.77645000e-05  5.15625000e-01  1.79983083e+00 
 1.77655000e-05  5.15625000e-01  1.79983119e+00 
 1.77665000e-05  5.15625000e-01  1.79983154e+00 
 1.77675000e-05  5.15625000e-01  1.79983191e+00 
 1.77685000e-05  5.15625000e-01  1.79983226e+00 
 1.77695000e-05  5.15625000e-01  1.79983261e+00 
 1.77705000e-05  5.15625000e-01  1.79983296e+00 
 1.77715000e-05  5.15625000e-01  1.79983332e+00 
 1.77725000e-05  5.15625000e-01  1.79983366e+00 
 1.77735000e-05  5.15625000e-01  1.79983402e+00 
 1.77745000e-05  5.15625000e-01  1.79983436e+00 
 1.77755000e-05  5.15625000e-01  1.79983471e+00 
 1.77765000e-05  5.15625000e-01  1.79983505e+00 
 1.77775000e-05  5.15625000e-01  1.79983540e+00 
 1.77785000e-05  5.15625000e-01  1.79983573e+00 
 1.77795000e-05  5.15625000e-01  1.79983608e+00 
 1.77805000e-05  5.15625000e-01  1.79983641e+00 
 1.77815000e-05  5.15625000e-01  1.79983675e+00 
 1.77825000e-05  5.15625000e-01  1.79983708e+00 
 1.77835000e-05  5.15625000e-01  1.79983742e+00 
 1.77845000e-05  5.15625000e-01  1.79983775e+00 
 1.77855000e-05  5.15625000e-01  1.79983809e+00 
 1.77865000e-05  5.15625000e-01  1.79983841e+00 
 1.77875000e-05  5.15625000e-01  1.79983874e+00 
 1.77885000e-05  5.15625000e-01  1.79983907e+00 
