 time            v(Ain)          v(SH_pos)       v(COMPout)      v(D0)           v(d1)           v(d2)           v(d3)          
 2.39284706e-05  9.53500000e-01  1.00698238e+00  1.79998013e+00  1.79999991e+00  1.79999993e+00  1.79999989e+00  1.79999979e+00 
 2.39294706e-05  9.53500000e-01  1.00698238e+00  1.79998007e+00  1.79999989e+00  1.79999991e+00  1.79999987e+00  1.79999976e+00 
 2.39304706e-05  9.53500000e-01  1.00698238e+00  1.79998014e+00  1.79999991e+00  1.79999993e+00  1.79999989e+00  1.79999979e+00 
 2.39314706e-05  9.53500000e-01  1.00698237e+00  1.79998008e+00  1.79999989e+00  1.79999991e+00  1.79999987e+00  1.79999976e+00 
 2.39324706e-05  9.53500000e-01  1.00698237e+00  1.79998015e+00  1.79999991e+00  1.79999993e+00  1.79999989e+00  1.79999979e+00 
 2.39334706e-05  9.53500000e-01  1.00698237e+00  1.79998010e+00  1.79999989e+00  1.79999991e+00  1.79999987e+00  1.79999976e+00 
 2.39344706e-05  9.53500000e-01  1.00698237e+00  1.79998016e+00  1.79999991e+00  1.79999993e+00  1.79999989e+00  1.79999979e+00 
 2.39354706e-05  9.53500000e-01  1.00698237e+00  1.79998011e+00  1.79999989e+00  1.79999991e+00  1.79999987e+00  1.79999976e+00 
 2.39364706e-05  9.53500000e-01  1.00698236e+00  1.79998017e+00  1.79999991e+00  1.79999993e+00  1.79999989e+00  1.79999979e+00 
 2.39374706e-05  9.53500000e-01  1.00698236e+00  1.79998012e+00  1.79999989e+00  1.79999991e+00  1.79999987e+00  1.79999976e+00 
 2.39384706e-05  9.53500000e-01  1.00698236e+00  1.79998018e+00  1.79999991e+00  1.79999993e+00  1.79999989e+00  1.79999979e+00 
 2.39394706e-05  9.53500000e-01  1.00698236e+00  1.79998013e+00  1.79999989e+00  1.79999991e+00  1.79999986e+00  1.79999976e+00 
 2.39404706e-05  9.53500000e-01  1.00698236e+00  1.79998019e+00  1.79999991e+00  1.79999993e+00  1.79999989e+00  1.79999979e+00 
 2.39414706e-05  9.53500000e-01  1.00698235e+00  1.79998014e+00  1.79999989e+00  1.79999991e+00  1.79999986e+00  1.79999976e+00 
 2.39424706e-05  9.53500000e-01  1.00698235e+00  1.79998020e+00  1.79999991e+00  1.79999993e+00  1.79999989e+00  1.79999979e+00 
 2.39434706e-05  9.53500000e-01  1.00698235e+00  1.79998015e+00  1.79999989e+00  1.79999991e+00  1.79999987e+00  1.79999976e+00 
 2.39444706e-05  9.53500000e-01  1.00698235e+00  1.79998021e+00  1.79999991e+00  1.79999993e+00  1.79999989e+00  1.79999979e+00 
 2.39454706e-05  9.53500000e-01  1.00698235e+00  1.79998016e+00  1.79999989e+00  1.79999991e+00  1.79999987e+00  1.79999976e+00 
 2.39464706e-05  9.53500000e-01  1.00698234e+00  1.79998022e+00  1.79999991e+00  1.79999993e+00  1.79999989e+00  1.79999979e+00 
 2.39474706e-05  9.53500000e-01  1.00698234e+00  1.79998017e+00  1.79999989e+00  1.79999991e+00  1.79999987e+00  1.79999976e+00 
 2.39484706e-05  9.53500000e-01  1.00698234e+00  1.79998023e+00  1.79999991e+00  1.79999993e+00  1.79999989e+00  1.79999979e+00 
 2.39494706e-05  9.53500000e-01  1.00698234e+00  1.79998018e+00  1.79999989e+00  1.79999991e+00  1.79999987e+00  1.79999976e+00 
 2.39504706e-05  9.53500000e-01  1.00698234e+00  1.79998024e+00  1.79999991e+00  1.79999993e+00  1.79999989e+00  1.79999979e+00 
 2.39514706e-05  9.53500000e-01  1.00698233e+00  1.79998019e+00  1.79999989e+00  1.79999991e+00  1.79999987e+00  1.79999976e+00 
 2.39524706e-05  9.53500000e-01  1.00698233e+00  1.79998025e+00  1.79999991e+00  1.79999993e+00  1.79999989e+00  1.79999979e+00 
 2.39534706e-05  9.53500000e-01  1.00698233e+00  1.79998020e+00  1.79999989e+00  1.79999991e+00  1.79999987e+00  1.79999976e+00 
 2.39544706e-05  9.53500000e-01  1.00698233e+00  1.79998026e+00  1.79999991e+00  1.79999993e+00  1.79999989e+00  1.79999979e+00 
 2.39554706e-05  9.53500000e-01  1.00698233e+00  1.79998021e+00  1.79999989e+00  1.79999991e+00  1.79999987e+00  1.79999976e+00 
 2.39564706e-05  9.53500000e-01  1.00698233e+00  1.79998027e+00  1.79999991e+00  1.79999993e+00  1.79999989e+00  1.79999979e+00 
 2.39574706e-05  9.53500000e-01  1.00698232e+00  1.79998022e+00  1.79999989e+00  1.79999991e+00  1.79999987e+00  1.79999976e+00 
 2.39584706e-05  9.53500000e-01  1.00698232e+00  1.79998028e+00  1.79999991e+00  1.79999993e+00  1.79999989e+00  1.79999979e+00 
 2.39594706e-05  9.53500000e-01  1.00698232e+00  1.79998023e+00  1.79999989e+00  1.79999991e+00  1.79999987e+00  1.79999976e+00 
 2.39604706e-05  9.53500000e-01  1.00698232e+00  1.79998029e+00  1.79999991e+00  1.79999993e+00  1.79999989e+00  1.79999979e+00 
 2.39614706e-05  9.53500000e-01  1.00698232e+00  1.79998024e+00  1.79999989e+00  1.79999991e+00  1.79999987e+00  1.79999976e+00 
 2.39624706e-05  9.53500000e-01  1.00698231e+00  1.79998030e+00  1.79999991e+00  1.79999992e+00  1.79999989e+00  1.79999979e+00 
 2.39634706e-05  9.53500000e-01  1.00698231e+00  1.79998025e+00  1.79999989e+00  1.79999991e+00  1.79999987e+00  1.79999976e+00 
 2.39644706e-05  9.53500000e-01  1.00698231e+00  1.79998031e+00  1.79999991e+00  1.79999992e+00  1.79999989e+00  1.79999979e+00 
 2.39654706e-05  9.53500000e-01  1.00698231e+00  1.79998026e+00  1.79999989e+00  1.79999991e+00  1.79999987e+00  1.79999976e+00 
 2.39664706e-05  9.53500000e-01  1.00698231e+00  1.79998032e+00  1.79999991e+00  1.79999992e+00  1.79999989e+00  1.79999979e+00 
 2.39674706e-05  9.53500000e-01  1.00698230e+00  1.79998027e+00  1.79999989e+00  1.79999991e+00  1.79999987e+00  1.79999976e+00 
 2.39684706e-05  9.53500000e-01  1.00698230e+00  1.79998033e+00  1.79999991e+00  1.79999992e+00  1.79999989e+00  1.79999979e+00 
 2.39694706e-05  9.53500000e-01  1.00698230e+00  1.79998028e+00  1.79999989e+00  1.79999991e+00  1.79999987e+00  1.79999976e+00 
 2.39704706e-05  9.53500000e-01  1.00698230e+00  1.79998034e+00  1.79999991e+00  1.79999992e+00  1.79999989e+00  1.79999979e+00 
 2.39714706e-05  9.53500000e-01  1.00698230e+00  1.79998029e+00  1.79999989e+00  1.79999991e+00  1.79999987e+00  1.79999976e+00 
 2.39724706e-05  9.53500000e-01  1.00698230e+00  1.79998035e+00  1.79999991e+00  1.79999992e+00  1.79999989e+00  1.79999979e+00 
 2.39734706e-05  9.53500000e-01  1.00698229e+00  1.79998030e+00  1.79999989e+00  1.79999991e+00  1.79999987e+00  1.79999976e+00 
 2.39744706e-05  9.53500000e-01  1.00698229e+00  1.79998036e+00  1.79999991e+00  1.79999992e+00  1.79999989e+00  1.79999979e+00 
 2.39754706e-05  9.53500000e-01  1.00698229e+00  1.79998031e+00  1.79999989e+00  1.79999991e+00  1.79999987e+00  1.79999976e+00 
 2.39764706e-05  9.53500000e-01  1.00698229e+00  1.79998037e+00  1.79999991e+00  1.79999992e+00  1.79999989e+00  1.79999979e+00 
 2.39774706e-05  9.53500000e-01  1.00698229e+00  1.79998032e+00  1.79999989e+00  1.79999991e+00  1.79999987e+00  1.79999976e+00 
 2.39784706e-05  9.53500000e-01  1.00698228e+00  1.79998038e+00  1.79999991e+00  1.79999992e+00  1.79999989e+00  1.79999979e+00 
 2.39794706e-05  9.53500000e-01  1.00698228e+00  1.79998033e+00  1.79999989e+00  1.79999991e+00  1.79999987e+00  1.79999976e+00 
 2.39804706e-05  9.53500000e-01  1.00698228e+00  1.79998039e+00  1.79999991e+00  1.79999992e+00  1.79999989e+00  1.79999979e+00 
 2.39814706e-05  9.53500000e-01  1.00698228e+00  1.79998034e+00  1.79999989e+00  1.79999991e+00  1.79999987e+00  1.79999976e+00 
 2.39824706e-05  9.53500000e-01  1.00698228e+00  1.79998040e+00  1.79999991e+00  1.79999992e+00  1.79999989e+00  1.79999979e+00 
 2.39834706e-05  9.53500000e-01  1.00698227e+00  1.79998035e+00  1.79999989e+00  1.79999991e+00  1.79999987e+00  1.79999976e+00 
 2.39844706e-05  9.53500000e-01  1.00698227e+00  1.79998041e+00  1.79999991e+00  1.79999992e+00  1.79999989e+00  1.79999979e+00 
 2.39854706e-05  9.53500000e-01  1.00698227e+00  1.79998036e+00  1.79999989e+00  1.79999991e+00  1.79999987e+00  1.79999976e+00 
 2.39864706e-05  9.53500000e-01  1.00698227e+00  1.79998042e+00  1.79999991e+00  1.79999992e+00  1.79999989e+00  1.79999979e+00 
 2.39874706e-05  9.53500000e-01  1.00698227e+00  1.79998037e+00  1.79999989e+00  1.79999991e+00  1.79999987e+00  1.79999976e+00 
 2.39884706e-05  9.53500000e-01  1.00698227e+00  1.79998043e+00  1.79999991e+00  1.79999992e+00  1.79999989e+00  1.79999979e+00 
 2.39894706e-05  9.53500000e-01  1.00698226e+00  1.79998038e+00  1.79999989e+00  1.79999991e+00  1.79999987e+00  1.79999976e+00 
 2.39904706e-05  9.53500000e-01  1.00698226e+00  1.79998044e+00  1.79999991e+00  1.79999992e+00  1.79999989e+00  1.79999979e+00 
 2.39914706e-05  9.53500000e-01  1.00698226e+00  1.79998039e+00  1.79999989e+00  1.79999991e+00  1.79999987e+00  1.79999976e+00 
 2.39924706e-05  9.53500000e-01  1.00698226e+00  1.79998045e+00  1.79999991e+00  1.79999992e+00  1.79999989e+00  1.79999979e+00 
 2.39934706e-05  9.53500000e-01  1.00698225e+00  1.79998040e+00  1.79999989e+00  1.79999991e+00  1.79999987e+00  1.79999976e+00 
 2.39944706e-05  9.53500000e-01  1.00698225e+00  1.79998046e+00  1.79999991e+00  1.79999992e+00  1.79999989e+00  1.79999979e+00 
 2.39954706e-05  9.53500000e-01  1.00698225e+00  1.79998041e+00  1.79999989e+00  1.79999991e+00  1.79999987e+00  1.79999976e+00 
 2.39964706e-05  9.53500000e-01  1.00698225e+00  1.79998047e+00  1.79999991e+00  1.79999992e+00  1.79999989e+00  1.79999979e+00 
 2.39974706e-05  9.53500000e-01  1.00698225e+00  1.79998042e+00  1.79999989e+00  1.79999991e+00  1.79999987e+00  1.79999977e+00 
 2.39984706e-05  9.53500000e-01  1.00698225e+00  1.79998048e+00  1.79999991e+00  1.79999992e+00  1.79999989e+00  1.79999979e+00 
 2.39994706e-05  9.53500000e-01  1.00698224e+00  1.79998043e+00  1.79999989e+00  1.79999991e+00  1.79999987e+00  1.79999977e+00 
 2.40000000e-05  9.53500000e-01  1.00698224e+00  1.79998049e+00  1.79999991e+00  1.79999992e+00  1.79999989e+00  1.79999979e+00 
 2.39002897e-05  9.84750000e-01  5.13564652e-01  1.20532496e-02  1.03974987e-07  1.36071695e-07  1.67450022e-07  2.72865715e-07 
 2.39012897e-05  9.84750000e-01  5.13564659e-01  1.20531235e-02  1.02310309e-07  1.30890843e-07  1.61118360e-07  2.80858025e-07 
 2.39022897e-05  9.84750000e-01  5.13564666e-01  1.20529555e-02  1.03980881e-07  1.36076170e-07  1.67454849e-07  2.72868435e-07 
 2.39032897e-05  9.84750000e-01  5.13564673e-01  1.20528295e-02  1.02305688e-07  1.30886926e-07  1.61115677e-07  2.80856305e-07 
 2.39042897e-05  9.84750000e-01  5.13564680e-01  1.20526617e-02  1.03986716e-07  1.36080652e-07  1.67459723e-07  2.72871109e-07 
 2.39052897e-05  9.84750000e-01  5.13564687e-01  1.20525358e-02  1.02301097e-07  1.30883072e-07  1.61112961e-07  2.80854628e-07 
 2.39062897e-05  9.84750000e-01  5.13564694e-01  1.20523680e-02  1.03992573e-07  1.36085075e-07  1.67464602e-07  2.72873755e-07 
 2.39072897e-05  9.84750000e-01  5.13564701e-01  1.20522422e-02  1.02296522e-07  1.30879214e-07  1.61110267e-07  2.80852965e-07 
 2.39082897e-05  9.84750000e-01  5.13564708e-01  1.20520746e-02  1.03998368e-07  1.36089546e-07  1.67469448e-07  2.72876410e-07 
 2.39092897e-05  9.84750000e-01  5.13564715e-01  1.20519488e-02  1.02291937e-07  1.30875299e-07  1.61107572e-07  2.80851281e-07 
 2.39102897e-05  9.84750000e-01  5.13564722e-01  1.20517813e-02  1.04004230e-07  1.36094011e-07  1.67474325e-07  2.72879058e-07 
 2.39112897e-05  9.84750000e-01  5.13564729e-01  1.20516556e-02  1.02287339e-07  1.30871439e-07  1.61104871e-07  2.80849615e-07 
 2.39122897e-05  9.84750000e-01  5.13564736e-01  1.20514881e-02  1.04010058e-07  1.36098469e-07  1.67479136e-07  2.72881694e-07 
 2.39132897e-05  9.84750000e-01  5.13564742e-01  1.20513626e-02  1.02282748e-07  1.30867563e-07  1.61102210e-07  2.80847958e-07 
 2.39142897e-05  9.84750000e-01  5.13564750e-01  1.20511952e-02  1.04015884e-07  1.36102900e-07  1.67483955e-07  2.72884339e-07 
 2.39152897e-05  9.84750000e-01  5.13564756e-01  1.20510697e-02  1.02278162e-07  1.30863695e-07  1.61099530e-07  2.80846279e-07 
 2.39162897e-05  9.84750000e-01  5.13564763e-01  1.20509024e-02  1.04021698e-07  1.36107346e-07  1.67488788e-07  2.72886998e-07 
 2.39172897e-05  9.84750000e-01  5.13564770e-01  1.20507771e-02  1.02273620e-07  1.30859842e-07  1.61096852e-07  2.80844582e-07 
 2.39182897e-05  9.84750000e-01  5.13564777e-01  1.20506099e-02  1.04027465e-07  1.36111806e-07  1.67493582e-07  2.72889667e-07 
 2.39192897e-05  9.84750000e-01  5.13564784e-01  1.20504846e-02  1.02269063e-07  1.30855917e-07  1.61094212e-07  2.80842894e-07 
 2.39202897e-05  9.84750000e-01  5.13564791e-01  1.20503175e-02  1.04033278e-07  1.36116299e-07  1.67498329e-07  2.72892316e-07 
 2.39212897e-05  9.84750000e-01  5.13564798e-01  1.20501922e-02  1.02264488e-07  1.30852036e-07  1.61091595e-07  2.80841206e-07 
 2.39222897e-05  9.84750000e-01  5.13564805e-01  1.20500252e-02  1.04039067e-07  1.36120740e-07  1.67503079e-07  2.72894965e-07 
 2.39232897e-05  9.84750000e-01  5.13564812e-01  1.20499001e-02  1.02259950e-07  1.30848154e-07  1.61088975e-07  2.80839537e-07 
 2.39242897e-05  9.84750000e-01  5.13564819e-01  1.20497332e-02  1.04044837e-07  1.36125209e-07  1.67507829e-07  2.72897632e-07 
 2.39252897e-05  9.84750000e-01  5.13564826e-01  1.20496082e-02  1.02255410e-07  1.30844278e-07  1.61086314e-07  2.80837818e-07 
 2.39262897e-05  9.84750000e-01  5.13564833e-01  1.20494413e-02  1.04050620e-07  1.36129638e-07  1.67512623e-07  2.72900280e-07 
 2.39272897e-05  9.84750000e-01  5.13564840e-01  1.20493164e-02  1.02250840e-07  1.30840418e-07  1.61083651e-07  2.80836140e-07 
 2.39282897e-05  9.84750000e-01  5.13564847e-01  1.20491496e-02  1.04056401e-07  1.36134086e-07  1.67517397e-07  2.72902931e-07 
 2.39292897e-05  9.84750000e-01  5.13564853e-01  1.20490248e-02  1.02246281e-07  1.30836553e-07  1.61080979e-07  2.80834453e-07 
 2.39302897e-05  9.84750000e-01  5.13564861e-01  1.20488581e-02  1.04062172e-07  1.36138502e-07  1.67522171e-07  2.72905568e-07 
 2.39312897e-05  9.84750000e-01  5.13564867e-01  1.20487333e-02  1.02241768e-07  1.30832707e-07  1.61078317e-07  2.80832780e-07 
 2.39322897e-05  9.84750000e-01  5.13564874e-01  1.20485668e-02  1.04067907e-07  1.36142913e-07  1.67526918e-07  2.72908215e-07 
 2.39332897e-05  9.84750000e-01  5.13564881e-01  1.20484421e-02  1.02237235e-07  1.30828885e-07  1.61075686e-07  2.80831067e-07 
 2.39342897e-05  9.84750000e-01  5.13564888e-01  1.20482756e-02  1.04073671e-07  1.36147295e-07  1.67531669e-07  2.72910897e-07 
 2.39352897e-05  9.84750000e-01  5.13564895e-01  1.20481510e-02  1.02232712e-07  1.30825069e-07  1.61072995e-07  2.80829373e-07 
 2.39362897e-05  9.84750000e-01  5.13564902e-01  1.20479847e-02  1.04079393e-07  1.36151693e-07  1.67536455e-07  2.72913515e-07 
 2.39372897e-05  9.84750000e-01  5.13564909e-01  1.20478601e-02  1.02228197e-07  1.30821248e-07  1.61070330e-07  2.80827717e-07 
 2.39382897e-05  9.84750000e-01  5.13564916e-01  1.20476939e-02  1.04085136e-07  1.36156076e-07  1.67541191e-07  2.72916128e-07 
 2.39392897e-05  9.84750000e-01  5.13564923e-01  1.20475694e-02  1.02223660e-07  1.30817406e-07  1.61067634e-07  2.80826037e-07 
 2.39402897e-05  9.84750000e-01  5.13564930e-01  1.20474032e-02  1.04090862e-07  1.36160492e-07  1.67546000e-07  2.72918784e-07 
 2.39412897e-05  9.84750000e-01  5.13564937e-01  1.20472789e-02  1.02219165e-07  1.30813569e-07  1.61064926e-07  2.80824321e-07 
 2.39422897e-05  9.84750000e-01  5.13564944e-01  1.20471128e-02  1.04096572e-07  1.36164910e-07  1.67550770e-07  2.72921444e-07 
 2.39432897e-05  9.84750000e-01  5.13564951e-01  1.20469885e-02  1.02214686e-07  1.30809726e-07  1.61062216e-07  2.80822616e-07 
 2.39442897e-05  9.84750000e-01  5.13564958e-01  1.20468225e-02  1.04102256e-07  1.36169303e-07  1.67555544e-07  2.72924125e-07 
 2.39452897e-05  9.84750000e-01  5.13564964e-01  1.20466983e-02  1.02210202e-07  1.30805912e-07  1.61059569e-07  2.80820889e-07 
 2.39462897e-05  9.84750000e-01  5.13564972e-01  1.20465324e-02  1.04107964e-07  1.36173672e-07  1.67560230e-07  2.72926762e-07 
 2.39472897e-05  9.84750000e-01  5.13564978e-01  1.20464083e-02  1.02205688e-07  1.30802094e-07  1.61056944e-07  2.80819224e-07 
 2.39482897e-05  9.84750000e-01  5.13564985e-01  1.20462425e-02  1.04113661e-07  1.36178038e-07  1.67564915e-07  2.72929380e-07 
 2.39492897e-05  9.84750000e-01  5.13564992e-01  1.20461185e-02  1.02201182e-07  1.30798300e-07  1.61054320e-07  2.80817526e-07 
 2.39502897e-05  9.84750000e-01  5.13564999e-01  1.20459528e-02  1.04119402e-07  1.36182441e-07  1.67569616e-07  2.72932047e-07 
 2.39512897e-05  9.84750000e-01  5.13565006e-01  1.20458289e-02  1.02196652e-07  1.30794426e-07  1.61051659e-07  2.80815802e-07 
 2.39522897e-05  9.84750000e-01  5.13565013e-01  1.20456632e-02  1.04125114e-07  1.36186868e-07  1.67574325e-07  2.72934715e-07 
 2.39532897e-05  9.84750000e-01  5.13565020e-01  1.20455394e-02  1.02192154e-07  1.30790587e-07  1.61049026e-07  2.80814092e-07 
 2.39542897e-05  9.84750000e-01  5.13565027e-01  1.20453738e-02  1.04130834e-07  1.36191256e-07  1.67579024e-07  2.72937327e-07 
 2.39552897e-05  9.84750000e-01  5.13565034e-01  1.20452501e-02  1.02187611e-07  1.30786771e-07  1.61046328e-07  2.80812450e-07 
 2.39562897e-05  9.84750000e-01  5.13565041e-01  1.20450846e-02  1.04136548e-07  1.36195624e-07  1.67583744e-07  2.72939918e-07 
 2.39572897e-05  9.84750000e-01  5.13565048e-01  1.20449609e-02  1.02183124e-07  1.30782966e-07  1.61043676e-07  2.80810794e-07 
 2.39582897e-05  9.84750000e-01  5.13565055e-01  1.20447956e-02  1.04142244e-07  1.36199974e-07  1.67588447e-07  2.72942515e-07 
 2.39592897e-05  9.84750000e-01  5.13565062e-01  1.20446720e-02  1.02178609e-07  1.30779202e-07  1.61041012e-07  2.80809135e-07 
 2.39602897e-05  9.84750000e-01  5.13565069e-01  1.20445067e-02  1.04147941e-07  1.36204295e-07  1.67593143e-07  2.72945110e-07 
 2.39612897e-05  9.84750000e-01  5.13565075e-01  1.20443832e-02  1.02174116e-07  1.30775420e-07  1.61038340e-07  2.80807463e-07 
 2.39622897e-05  9.84750000e-01  5.13565083e-01  1.20442180e-02  1.04153633e-07  1.36208677e-07  1.67597840e-07  2.72947731e-07 
 2.39632897e-05  9.84750000e-01  5.13565089e-01  1.20440946e-02  1.02169595e-07  1.30771586e-07  1.61035700e-07  2.80805797e-07 
 2.39642897e-05  9.84750000e-01  5.13565096e-01  1.20439295e-02  1.04159330e-07  1.36213029e-07  1.67602500e-07  2.72950313e-07 
 2.39652897e-05  9.84750000e-01  5.13565103e-01  1.20438062e-02  1.02165137e-07  1.30767815e-07  1.61033023e-07  2.80804148e-07 
 2.39662897e-05  9.84750000e-01  5.13565110e-01  1.20436412e-02  1.04164955e-07  1.36217354e-07  1.67607201e-07  2.72952916e-07 
 2.39672897e-05  9.84750000e-01  5.13565117e-01  1.20435179e-02  1.02160679e-07  1.30764045e-07  1.61030365e-07  2.80802477e-07 
 2.39682897e-05  9.84750000e-01  5.13565124e-01  1.20433530e-02  1.04170623e-07  1.36221703e-07  1.67611847e-07  2.72955506e-07 
 2.39692897e-05  9.84750000e-01  5.13565131e-01  1.20432298e-02  1.02156175e-07  1.30760254e-07  1.61027737e-07  2.80800832e-07 
 2.39702897e-05  9.84750000e-01  5.13565138e-01  1.20430650e-02  1.04176291e-07  1.36226031e-07  1.67616506e-07  2.72958078e-07 
 2.39712897e-05  9.84750000e-01  5.13565145e-01  1.20429419e-02  1.02151711e-07  1.30756488e-07  1.61025076e-07  2.80799175e-07 
 2.39722897e-05  9.84750000e-01  5.13565152e-01  1.20427772e-02  1.04181962e-07  1.36230369e-07  1.67621181e-07  2.72960683e-07 
 2.39732897e-05  9.84750000e-01  5.13565159e-01  1.20426542e-02  1.02147213e-07  1.30752689e-07  1.61022417e-07  2.80797505e-07 
 2.39742897e-05  9.84750000e-01  5.13565166e-01  1.20424896e-02  1.04187626e-07  1.36234714e-07  1.67625825e-07  2.72963288e-07 
 2.39752897e-05  9.84750000e-01  5.13565173e-01  1.20423666e-02  1.02142742e-07  1.30748880e-07  1.61019752e-07  2.80795814e-07 
 2.39762897e-05  9.84750000e-01  5.13565180e-01  1.20422021e-02  1.04193239e-07  1.36239092e-07  1.67630493e-07  2.72965915e-07 
 2.39772897e-05  9.84750000e-01  5.13565186e-01  1.20420793e-02  1.02138312e-07  1.30745082e-07  1.61017094e-07  2.80794116e-07 
 2.39782897e-05  9.84750000e-01  5.13565194e-01  1.20419148e-02  1.04198852e-07  1.36243420e-07  1.67635150e-07  2.72968532e-07 
 2.39792897e-05  9.84750000e-01  5.13565200e-01  1.20417920e-02  1.02133912e-07  1.30741291e-07  1.61014420e-07  2.80792433e-07 
 2.39802897e-05  9.84750000e-01  5.13565207e-01  1.20416277e-02  1.04204397e-07  1.36247771e-07  1.67639818e-07  2.72971129e-07 
 2.39812897e-05  9.84750000e-01  5.13565214e-01  1.20415050e-02  1.02129517e-07  1.30737495e-07  1.61011714e-07  2.80790763e-07 
 2.39822897e-05  9.84750000e-01  5.13565221e-01  1.20413407e-02  1.04209985e-07  1.36252120e-07  1.67644499e-07  2.72973703e-07 
 2.39832897e-05  9.84750000e-01  5.13565228e-01  1.20412181e-02  1.02125088e-07  1.30733713e-07  1.61009059e-07  2.80789146e-07 
 2.39842897e-05  9.84750000e-01  5.13565235e-01  1.20410539e-02  1.04215606e-07  1.36256422e-07  1.67649126e-07  2.72976249e-07 
 2.39852897e-05  9.84750000e-01  5.13565242e-01  1.20409314e-02  1.02120647e-07  1.30729965e-07  1.61006388e-07  2.80787495e-07 
 2.39862897e-05  9.84750000e-01  5.13565249e-01  1.20407673e-02  1.04221161e-07  1.36260737e-07  1.67653764e-07  2.72978830e-07 
 2.39872897e-05  9.84750000e-01  5.13565256e-01  1.20406449e-02  1.02116272e-07  1.30726214e-07  1.61003717e-07  2.80785818e-07 
